id_new,ciudad,seccion,fecha,titulo,vistas,likes,shares,comentarios,denuncia,genero_autor
72489,Calama,Cultura,2012-02-17,Presentarán los trabajos artísticos desarrollados en talleres comunitarios,3775,5885,1155,1220,si,femenino
787332,Valdivia,Sociedad,2022-11-23,Ante eventual erupción del volcán Villarrica: Municipalidad de Panguipulli lideró Comité de Gestión del Riesgo de Desastres,15483,12627,1070,1027,no,masculino
54208,Osorno,Policial,2011-11-26,Testigo revela detalles de la muerte de una osornina que fue lanzada por su pareja desde un edificio en Santiago,15660,14035,818,494,si,femenino
467698,Valdivia,Sociedad,2017-06-02,Obras de colector de aguas lluvias Santiago Bueras lleva un 78% de avance en Valdivia,8865,3555,90,405,si,femenino
726741,Chiloé,Sociedad,2021-10-07,Diputado presenta oficio para gestionar un cajero,10866,7630,2394,561,no,femenino
366283,Arica,Sociedad,2015-12-26,PSU 2015: conozca aquí a los mejores puntajes en Arica y Parinacota,4289,85,2689,1450,no,masculino
154502,Santiago,Política,2013-02-14,Evo acusó a Piñera de contradicciones y dijo que a las autoridades chilenas le remuerde la conciencia,5234,11675,681,1656,si,masculino
174329,Valdivia,Policial,2013-05-15,Corte valdiviana anuló dos resoluciones que favorecían a los propietarios de la Galería Nass,17635,7843,1589,1115,si,masculino
123749,Calama,Deportes,2012-10-03,El próximo lunes comenzará el campeonato vecinal de fútbol calle en Calama,15960,13345,476,1444,no,femenino
316020,Temuco,Policial,2015-04-13,Grupo ligado a la CAM se adjudicó el último ataque incendiario en La Araucanía,746,13449,1287,339,no,femenino
182598,Calama,Cultura,2013-06-25,Con un innovador programa fomentarán el desarrollo artístico y musical en alumnos de Calama,11313,9623,1479,1509,no,femenino
53552,Santiago,Sociedad,2011-11-23,"Turista norteamericana fue detenida por decir ""bomba"" en aeropuerto de Argentina",3316,7231,1271,1739,si,masculino
164158,Calama,Deportes,2013-03-31,"El piloto nacional Francisco ""Chaleco"" López ganó con facilidad el Rally Alto Loa",9087,7116,1494,1642,si,masculino
140531,Temuco,Sociedad,2012-12-11,En Nueva Imperial sepultaron al niño que murió de una hepatitis fulminante en Santiago,8032,6286,2491,745,si,femenino
140920,Temuco,Sociedad,2012-12-13,El programa Nuestra Gente de UATV invita a participar de una campaña navideña en Temuco,6279,7404,1675,232,si,masculino
267374,Arauco,Sociedad,2014-08-10,Miles de personas marcharon contra el Aborto en Curanilahue,1649,12902,1455,1080,si,masculino
234645,Iquique,Sociedad,2014-03-05,Firman comodato de uso de terrenos para labores fiscalizadoras en el Puerto de Iquique,18664,1382,1196,1472,si,femenino
452789,Chiloé,Política,2017-03-17,Quellón: El senador Moreira propone diálogo entre comuneros y empresa,4763,1296,2177,89,si,femenino
477739,Temuco,Policial,2017-07-25,Un hombre de 29 años fue detenido por la PDI en Temuco acusado de violar a una amiga,9622,5107,849,153,si,femenino
770438,Puerto Montt,Sociedad,2022-08-08,Jardines infantiles de Puerto Varas participaron en concurso sobre la Semana de la Lactancia,16694,8780,1298,1758,si,femenino
96208,Copiapó,Sociedad,2012-06-05,Comenzó el plan de descongestión en Copiapó,1002,8781,2533,531,no,femenino
50450,Iquique,Política,2011-11-09,Piñera: Chile tiene Fuerzas Armadas que están perfectamente preparadas para defender soberanía,3771,9093,3028,1279,si,masculino
294036,Valdivia,Sociedad,2014-12-17,Consejo Regional de Los Ríos aprobó presupuesto de 88 mil millones de pesos para el 2015,13647,13371,374,505,no,femenino
433672,Temuco,Sociedad,2016-12-05,Alumnos de la Universidad de La Frontera competirán por el premio Nobel de los estudiantes,1111,924,2968,1520,si,femenino
602233,Temuco,Política,2019-06-22,Senador Quintana destacó aprobación de proyecto para regular filiación de hijos de parejas del mismo sexo,4187,8134,993,678,si,masculino
90014,Iquique,Cultura,2012-05-08,Mañana se realizarán donación de libro de la artista Carolina Edwards,3195,3127,2912,745,si,masculino
657698,Antofagasta,Sociedad,2020-06-05,Estudiantes de la Región de Antofagasta participan en el primer congreso de ciencias hecho vía web,565,13346,2592,977,si,femenino
32127,Valparaíso,Sociedad,2011-08-13,La Municipalidad de Viña del Mar y el INJUV lanzan fondos concursables para jóvenes,12455,3472,2238,1170,si,femenino
715104,Antofagasta,Sociedad,2021-07-20,Autoridades de Antofagasta afinan plan de acción para erradicar quemas en sector La Chimba,15156,5611,1309,1752,si,femenino
427633,Valparaíso,Sociedad,2016-11-04,Mujer ha pasado 10 de sus 60 años encerrada en su casa: sufre poliomelitis,8407,12538,3138,1737,si,masculino
475727,Temuco,Policial,2017-07-14,Aumentan a cinco las víctimas: falleció la niña que había sobrevivido a choque entre Freire y Villarrica,17774,2143,2952,293,no,femenino
512272,Quillota,Sociedad,2018-01-20,Instalaron placas recordatorias en última residencia de Detenidos Desaparecidos en Limache,12668,3069,2943,151,no,masculino
511354,Valdivia,Policial,2018-01-15,Carabineros ayudó en el reencuentro de abuelo y nieto en Panguipulli,5417,8284,2497,1065,no,masculino
749015,Puerto Montt,Sociedad,2022-03-20,Provincia de Llanquihue registró 261 contagios de Covid-19 y 4 fallecidos,14992,11512,2812,1673,si,femenino
687532,Temuco,Sociedad,2020-12-28,Hay un 10% menos de alumnos inscritos para rendir la Prueba de Transición en La Araucanía,5299,9372,3082,393,no,masculino
373984,Santiago,Espectáculos,2016-02-06,"“20añero a los 40"" enfrenta semana decisiva: Rafaela y Pancho enfrentan las consecuencias de su amor",12755,3774,2578,463,no,masculino
258845,Concepción,Policial,2014-06-30,Una mujer murió quemada tras un incendio que consumió dos casas en Talca,15782,2168,1900,1440,no,femenino
441214,Puerto Montt,Sociedad,2017-01-15,Bombero puertomontino se capacitará con sus pares de Berlín,3789,10869,1264,747,si,masculino
746021,Puerto Montt,Sociedad,2022-02-25,Presidente Piñera visitó obras del puente Chacao: llevan 23% de avance,13998,6985,2340,1926,no,masculino
451624,Arica,Sociedad,2017-03-12,Arica y Parinacota presenta una de las tasas más alta de casos de tuberculosis en el país,8336,11170,2898,888,no,femenino
657443,Valparaíso,Sociedad,2020-06-04,Siete partos diarios durante la pandemia se atienden en la maternidad del Fricke,298,11467,1686,492,no,masculino
28161,Puerto Montt,Policial,2011-07-21,Familiares aseguran que el cuerpo encontrado es de Paola Cerda,9402,11700,2230,1242,si,femenino
387577,Iquique,Policial,2016-04-16,Un violento incendio destruyó 5 viviendas y dejó 19 damnificados en Las Tomas de Alto Hospicio,18544,10375,2832,162,no,femenino
459710,Valdivia,Sociedad,2017-04-23,Estudiantes de la Escuela Tierra Esperanza retomarán las clases tras incendio,15399,8254,1604,107,si,masculino
89959,Calama,Sociedad,2012-05-08,Hernán Guerrero vuelve a la presidencia del Sindicato Tres de Chuquicamata,13847,13366,1561,1579,si,femenino
647413,Santiago,Deportes,2020-04-09,La International Board hace cinco precisiones a las reglas del fútbol,10925,12472,1119,1986,si,femenino
493534,Temuco,Sociedad,2017-10-18,Municipalidad de Pucón pondrá chips a 500 perros de la comuna,7497,6681,1353,780,si,masculino
19974,Copiapó,Sociedad,2011-06-08,El Sercotec Atacama llamó a los emprendedores a aprovechar una nueva oportunidad de negocios,5821,7641,3130,1498,no,femenino
67829,Santiago,Deportes,2012-01-26,La ANFP presentó el fixture completo del Apertura y la pelota con que se jugará el torneo,6575,1219,1027,402,no,femenino
690993,Valparaíso,Sociedad,2021-01-24,Informe Epidemiológico: Región de Valparaíso cuenta con 2.321 casos activos,34,1426,1202,25,no,masculino
723977,Osorno,Sociedad,2021-09-20,Establecerán mesa de trabajo por corte de camino al lago en Puerto Octay,15437,6856,1193,772,no,femenino
405980,Chillán,Policial,2016-07-15,Reos recibieron máxima vigilancia para ir a recibir su beca en Bulnes,19657,4048,2482,1587,no,femenino
460699,Valparaíso,Sociedad,2017-04-28,"Fuertes sismos 5,8° y 6,0° Richter sacudieron la zona central del país: hubo réplicas",11936,6710,2549,382,si,masculino
499435,Concepción,Sociedad,2017-11-16,Abogado demandante calificó de “histórica” la querella del SII contra ejecutivos de Grupo Masvida,14941,7400,1639,767,si,masculino
785119,Osorno,Sociedad,2022-11-09,Usuarios reportaron colapso en unidad de Urgencias Pediátricas del Hospital Base de Osorno,6248,9585,2683,1109,no,masculino
118209,Arica,Sociedad,2012-09-09,Cinco triunfos más necesita San Marcos para ascender a Primera,5210,13706,2852,232,no,masculino
206655,Puerto Montt,Sociedad,2013-10-16,Hoy y mañana los funcionarios municipales se encuentran en paro en la Región de Los Lagos,15026,12378,1752,1371,si,femenino
483993,Antofagasta,Sociedad,2017-08-27,Consejo Regional de Antofagasta analizó nueva Política de Actividad Física y Deporte,8854,3007,801,1419,no,femenino
353600,Iquique,Sociedad,2015-10-23,Rotura de matriz dejó sin agua a más de 160 personas en Alto Hospicio,12296,10784,314,893,si,femenino
94877,Santiago,Internacional,2012-05-30,Encontraron otro cadáver y muertos por sismo en Italia aumentaron a 17,3237,2476,872,484,no,femenino
515128,Iquique,Norte Minero,2018-02-05,Buscan extraer mayor cantidad de sal desde Tarapacá para atender alta demanda de Estados Unidos,2842,4098,895,1571,si,masculino
459888,Osorno,Sociedad,2017-04-24,Extendieron juicio laboral de ex concejal contra el municipio de Osorno,9672,1736,335,1415,si,femenino
44436,Puerto Montt,Deportes,2011-10-13,Masiva presencia de atletas de la provincia de Llanquihue en torneo de Santiago,13687,5615,1089,944,no,masculino
788262,Temuco,Sociedad,2022-11-29,Presupuesto 2023: Significativo aumento de recursos para Servicio Local de Educación Costa Araucanía,15686,4164,20,1946,no,masculino
671343,Iquique,Sociedad,2020-08-31,Corte de energía afecta a más de mil personas en Iquique,2464,10538,939,1945,si,femenino
342190,Copiapó,Sociedad,2015-08-25,"Un sismo 3,9° Richter se sintió en Atacama",3544,14161,3168,1395,si,femenino
381608,Concepción,Sociedad,2016-03-17,Vecinos de Hualpén denunciaron que culebras aparecieron tras las obras de 21 de Mayo,17397,7245,209,1293,no,masculino
147809,Puerto Montt,Espectáculos,2013-01-14,La Municipalidad de Puerto Montt lanzó el Festival 'Sentados frente al mar',681,3730,1688,916,si,masculino
660233,Puerto Montt,Sociedad,2020-06-20,Casi mil millones de pesos traspasarán a municipios de Los Lagos para proyectos Fril,11172,7510,2546,1713,no,masculino
539808,Temuco,Política,2018-06-17,Alcalde de Pucón presentó carpeta de proyectos para la comuna a Subsecretario del Interior,3213,3594,3229,258,si,femenino
429441,Calama,Sociedad,2016-11-14,Funcionarios de la Anef se tomaron Concejo Municipal de Calama,12134,12548,2304,1517,no,masculino
779887,Santiago,Sociedad,2022-10-05,Gobierno anunció suma urgencia para proyecto que restablece el voto obligatorio,16252,1103,399,1226,no,masculino
192277,Valparaíso,Policial,2013-08-09,Carabineros detuvo a sujeto por robo frustrado con intimidación en un servicentro,10803,11064,1628,247,no,femenino
673549,Valdivia,Sociedad,2020-09-16,Tribunal Electoral Regional rechazó segundo intento de destitución de alcaldesa de Paillaco,19182,9361,1210,632,no,femenino
655503,Osorno,Sociedad,2020-05-24,Osorno: comenzarán a desarrollar catastro de cités tras incendio en casona donde murió joven haitiano,11343,7294,2489,621,si,masculino
762492,Concepción,Sociedad,2022-06-17,Reportan 963 nuevos casos de Covid-19 en el Biobío: activos llegan a 3.535,8972,10894,2795,1535,si,femenino
569037,Arica,Sociedad,2018-11-27,"Jóvenes invitan al primer campeonato de danzas urbanas en Arica ""Ven y baila""",3381,2904,1857,1112,no,femenino
418411,Arica,Policial,2016-09-16,Persecución de película: vehículo robado por dos menores terminó volcado en Arica,11550,9264,641,324,si,masculino
683305,Iquique,Policial,2020-11-25,Decomisan 446 cajas de cigarrillos y detienen a cuatro personas en Alto Hospicio,4625,4839,3123,305,no,masculino
399334,Concepción,Sociedad,2016-06-13,Equipos de emergencia reanimaron por más de 40 minutos a un hombre en Concepción,7685,10214,1328,1559,si,femenino
103204,Valparaíso,Policial,2012-07-05,Municipalidad de Valparaíso entregará empleos a reos con penas menores,2811,4155,2810,1230,no,masculino
170241,Puerto Montt,Sociedad,2013-04-25,Por primera vez se realizó un tedeum evangélico en Chaitén,10829,606,1900,260,si,femenino
742158,Temuco,Sociedad,2022-01-27,Anuncian programa de acopio para apoyar a los productores de avena en La Araucanía: Región  cultiva  el 80% de este cereal a nivel nacional,1100,1342,1255,1908,no,femenino
657907,Osorno,Sociedad,2020-06-06,Equipo Covid-19 del Hospital de Osorno orienta a más 400 personas al mes de manera remota,2235,4890,835,1089,no,femenino
173678,Valparaíso,Cultura,2013-05-12,Teatro: la vida y muerte de Emile Dubois se presentará en Cine Arte de Viña,3231,8755,2536,1614,no,femenino
126088,Santiago,Sociedad,2012-10-13,El Ejército conformó su nuevo Alto Mando y mantuvo en el cargo al general que firmó polémico instructivo,13914,490,206,71,no,femenino
43111,Arica,Sociedad,2011-10-06,Mañana es la colecta de la Corporación La Esperanza,15179,8081,2085,1720,si,femenino
514101,Chiloé,Policial,2018-01-30,Espinillo casi provocó tragedia en Ancud,17985,1571,1485,700,no,femenino
541623,Temuco,Sociedad,2018-06-27,Alerta amarilla en la provincia de Cautín por anegamientos y cortes de camino tras temporal,15795,14770,1318,331,no,femenino
135194,Chiloé,Sociedad,2012-11-19,Bomberos permanece en alerta ante ola de incendios forestales en Chiloé,11617,4150,2060,1906,si,masculino
598505,Valdivia,Cultura,2019-06-01,Escuela Proyecto de Futuro de Paillaco presenta libro con su historia,11896,4448,1486,1050,si,masculino
281708,Puerto Montt,Cultura,2014-10-20,El municipio de Puerto Montt construirá un parque arqueológico en Monte Verde,12598,585,930,335,si,femenino
103953,Puerto Montt,Espectáculos,2012-07-09,Pamela Díaz: quiero tener un programa de conversación más que de farándula,9528,1883,3273,1667,si,masculino
670165,Santiago,Sociedad,2020-08-23,CADEM: solo 5% esta de acuerdo con retorno a clases presenciales y 69% va a votar en el plebiscito,19467,12906,2016,327,no,masculino
565772,Puerto Montt,Sociedad,2018-11-08,Reúnen firmas en Los Lagos para el retorno del moái del Museo Británico,2682,8036,1848,1563,si,femenino
82117,Santiago,Política,2012-04-01,Tohá en Santiago y Pinto en Valparaíso habrían ganado en las primarias de la Concertación,8432,1246,3312,575,no,masculino
608844,Osorno,Sociedad,2019-08-02,Campaña “Osorno ciudad más limpia” estará este fin de semana en sectores de Rahue Alto,13786,2263,2725,679,si,femenino
799749,Copiapó,Sociedad,2023-02-17,Extiende prohibición de baño en Playa Blanca del Parque Llanos de Challe y Puerto Viejo por Fragata Portuguesa,736,11041,1530,643,si,masculino
128082,Quillota,Deportes,2012-10-22,Deportistas quillotanos se encontraron en corrida familiar del tour IND en la ciudad,14087,2323,1464,1111,si,masculino
799871,Chiloé,Policial,2023-02-18,Encuentran cadáver de una mujer en playa Butachauques de Quemchi,6469,6510,2048,1483,no,femenino
543816,Copiapó,Policial,2018-07-09,Mujer escapó de su pareja luego que este la intentara ahorcar y atacar con un cuchillo en Copiapó,18144,11321,2664,1722,no,femenino
54617,Arica,Policial,2011-11-28,Un vehículo volcó tras un choque en la población Maipú Oriente de Arica,143,12837,3192,840,no,femenino
563170,Puerto Montt,Sociedad,2018-10-24,Realizarán estudio para definir la habitabilidad del sector sur de Chaitén,18902,7929,537,1608,si,masculino
638784,Valdivia,Deportes,2020-02-12,Pingüinas alcanzan semifinales en cuarto nacional de fútbol,3056,406,1790,980,no,femenino
237645,Quillota,Policial,2014-03-20,Choque de vehículo de carabineros con un poste dejará al centro de Quillota sin luz hasta las 13 horas,12752,13999,472,1487,no,masculino
233648,Arica,Sociedad,2014-02-28,Arica: dejaron caleta camarones como nueva con el pescante más moderno de Chile,14,5429,2865,712,si,femenino
